CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
25060107063592183502860322047445718435444798,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,4791,Venda a prazo,2025-06-10 17:26:57,33180160000119,JP COMERCIO DE PRODUTOS ALIMENTICIOS E SERVICOS EIRELI,34110590060,MG,JUIZ DE FORA,9595886000138,COMANDO DA 4 BRIGADA DE INFANTARIA LEVE MONTANHA,MG,CONTRIBUINTE ISENTO,1 - OPERAÇÃO INTERNA,0 - NORMAL,0 - NÃO SE APLICA,1,REQUEIJAO 200G,4061090,"Outros queijos frescos (não curados), inclusive requeijão, etc.",5405,234.36,UNIDAD,6.17,1446.0
25060136383608711171553218951413313536240340,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,113875,VENDA DE MERC ADQUIRIDA DE TERCEIROS,2025-06-29 17:56:12,11319557000378,DENTECK LTDA - FILIAL03 MS,284069817,MS,MUNDO NOVO,10727655000209,IFMG/SALINAS MG - INSTITUTO FEDERAL DO NORTE DE MG,MG,CONTRIBUINTE ICMS,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",1,AR CONDICIONADO HW INVERTER AGRATTO 24000 S/F 220V R32 LIV O.C.: 2023NE442,84151011,"Aparelhos de ar condicionado do tipo split-system (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora, utilizados em paredes ou janelas",6108,2.12,UNIDAD,4235.26,8978.75
25060136383608711171553218951413313536240340,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,113875,VENDA DE MERC ADQUIRIDA DE TERCEIROS,2025-06-29 17:56:12,11319557000378,DENTECK LTDA - FILIAL03 MS,284069817,MS,MUNDO NOVO,10727655000209,IFMG/SALINAS MG - INSTITUTO FEDERAL DO NORTE DE MG,MG,CONTRIBUINTE ICMS,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",2,AR CONDICIONADO HW INVERTER AGRATTO 30000 S/F 220V R-32 NEO O.C.: 2023NE442,84151011,"Aparelhos de ar condicionado do tipo split-system (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora, utilizados em paredes ou janelas",6108,4.19,UNIDAD,4881.43,20453.19
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,1,PROBE SOLARIS 90 GRAUS,90189029,Outros bisturis,5949,0.98,UNIDAD,1877.57,1840.02
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,2,PROBE SOLARIS 90 GRAUS,90189029,Outros bisturis,5949,1.13,UNIDAD,1908.85,2157.0
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,3,EQUIPO DE IRRIGACAO AR 2 VIAS,90183929,"Outras sondas, catéteres e cânulas",5949,0.92,UNIDAD,517.94,476.5
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,4,EQUIPO DE IRRIGACAO AR 2 VIAS,90183929,"Outras sondas, catéteres e cânulas",5949,1.02,UNIDAD,444.8,453.7
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,5,"CANULA PARA ARTROSCOPIA RAZEK 8,5 MM X 90 MM",90183929,"Outras sondas, catéteres e cânulas",5949,1.14,UNIDAD,361.55,412.17
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,6,"CANULA PARA ARTROSCOPIA RAZEK 8,5 MM X 90 MM",90183929,"Outras sondas, catéteres e cânulas",5949,1.19,UNIDAD,501.62,596.93
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,7,"CANULA PARA ARTROSCOPIA RAZEK 8,5 MM X 70 MM",90183929,"Outras sondas, catéteres e cânulas",5949,1.13,UNIDAD,373.58,422.15
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,8,"CANULA PARA ARTROSCOPIA RAZEK 8,5 MM X 70 MM",90183929,"Outras sondas, catéteres e cânulas",5949,0.8,UNIDAD,382.34,305.87
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,9,"CANULA DE MICRODEBRIDACAO RAZEK - RB 2,9/5,5A",90183929,"Outras sondas, catéteres e cânulas",5949,1.05,UNIDAD,847.57,889.95
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,10,"CANULA DE MICRODEBRIDACAO QUADRIL RAZEK - AMC 2,9/5,5 A",90183929,"Outras sondas, catéteres e cânulas",5949,0.82,UNIDAD,745.62,611.41
25060162958077238145701445703545614991162780,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,158990,SIMPLES REMESSA,2025-06-23 13:57:42,10591513000178,OSTHEON COM.IMPORT.E EXPORT.DE PROD.HOSP.LTDA,963289721,RS,PORTO ALEGRE,10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,1 - OPERAÇÃO PRESENCIAL,11,"CANULA DE MICRODEBRIDACAO QUADRIL RAZEK - TB 2,9/5,5 A",90183929,"Outras sondas, catéteres e cânulas",5949,1.11,UNIDAD,785.87,872.32
25060176057451072976976479485289504924294343,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,22661,5102 Venda Interna Normal,2025-06-07 23:30:16,21172344000158,J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI,204169810,RN,NATAL,24365710000183,UNIVERSIDADE FEDERAL DO RIO GRANDE NORTE,RN,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,ALHO BRANCO,7032090,"Alhos, frescos ou refrigerados, exceto para semeadura",5102,3.76,KG,20.07,75.46
