CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
25070182442548430965432725100182427462518608,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,328041,"VENDA DE MERCADORIA ADQ OU RECEB DE TERC, DEST A NAO CONTRIB",2025-07-09 06:31:15,12889035000102,INOVAMED HOSPITALAR LTDA,390157570,RS,ERECHIM,394544004172,MINISTERIO DA SAUDE DISTRITO SANITARIO ESPECIAL INDIGENA PE,PE,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",1,SINVASTATINA 40 MG CP HOSP (G) SINVASTATINA,30039069,"Medicamento contendo outros tiocompostos orgânicos, etc.exceto em doses",6108,18780.27,CP,0.13,2441.44
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",1,INSERT ARTICULAR CONFINADO 3-4 DE 13 MM.,90213190,Outras próteses articulares,5114,1.18,UNIDAD,9582.67,11307.55
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",2,FILTRO ASPIRADOR VIA ASPIRATE MEDIUM,90183929,"Outras sondas, catéteres e cânulas",5102,1.1,UNIDAD,963.58,1059.94
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",3,PLATO TIBIAL N POROSO LEGION R,90213190,Outras próteses articulares,5102,1.19,PEÇA,31648.7,37661.95
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",4,COMPONENTE FEMORAL CONSTRITO N/P ESQUERD,90213110,Próteses articulares femurais,5114,1.04,UNIDAD,32173.35,33460.28
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",5,CIMENTO OSSEO VERSABOND AB,30064020,Cimentos para reconstituição óssea,5102,1.78,PEÇA,2757.24,4907.89
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",6,PULSACLEAN PULSE DE LAVAGEM MODELO W-203,90189099,"Outros instrumentos e aparelhos para medicina, cirurgia, etc",5102,1.11,UNIDAD,4135.89,4590.84
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",7,INCISE CAMPO CIRURGICO 84 X 56 CM. PELIC,90213190,Outras próteses articulares,5405,1.15,UNIDAD,1296.05,1490.46
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",8,HASTE PRESSFIT LEGION 20 MM. X 160 MM.,90213190,Outras próteses articulares,5114,1.18,UNIDAD,16372.05,19319.02
25070192262132363322747643373539655246596075,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,13252,VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS,2025-07-18 09:19:26,29412918000120,MALTACARE DISTRIBUIDORA LTDA,284271527,MS,CAMPO GRANDE,9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE,1 - OPERAÇÃO INTERNA,1 - CONSUMIDOR FINAL,"3 - OPERAÇÃO NÃO PRESENCIAL, TELEATENDIMENTO",9,GRAMPEADOR DE PELE DESCARTAVEL VICARE VE,90189095,"Grampos e clipes, seus aplicadores e extratores",5102,0.93,UNIDAD,1011.84,941.01
